plot_code,sub_plot,tree_tag,year,month,day,dend_pom_height_m,dendrometer_reading_mm,dendrometer_reading_replaced_mm,comments,status_code_aintact_bmoved_cbroken,mortality_aalive_ddead
PAN-02,5,590,2013,9,20,1.4,NA,,,,
PAN-02,5,592,2013,9,20,1.75,0,,,,
PAN-02,5,594,2013,9,20,1.7,2.95,,,,
PAN-02,5,596,2013,9,20,1.4,3.95,,,,
PAN-02,5,598,2013,9,20,1.8,3.3,,,,
PAN-02,5,602,2013,9,20,1.65,NA,,,,
PAN-02,5,602-A,2013,9,20,1.5,0,,,,
PAN-02,5,604,2013,9,20,1.5,0,,,,
PAN-02,5,605-2A,2013,9,20,1.55,0,,,,
PAN-02,5,606,2013,9,20,1.4,2.5,,,,
PAN-02,5,607,2013,9,20,1.52,NA,,,,
PAN-02,5,608,2013,9,20,1.65,NA,,,,
PAN-02,5,609,2013,9,20,1.4,0,,,,
PAN-02,5,611,2013,9,20,1.45,2.02,,,,
PAN-02,6,614,2013,9,20,1.65,NA,,,,
PAN-02,6,614-2A,2013,9,20,1.4,2.39,,,,
PAN-02,6,615,2013,9,20,1.5,1.45,,,,
PAN-02,6,616,2013,9,20,1.5,2.51,,,,
PAN-02,6,617,2013,9,20,1.8,NA,,lost,,
PAN-02,6,618,2013,9,20,1.65,4.25,,,,
PAN-02,6,619,2013,9,20,2.65,NA,,,,
PAN-02,6,620,2013,9,20,2.15,-1.6,,,,
PAN-02,6,621,2013,9,20,1.4,0,,,,
PAN-02,6,623,2013,9,20,1.65,-0.51,,,,
PAN-02,6,624,2013,9,20,1.55,0,,,,
PAN-02,6,625,2013,9,20,1.5,0,,,,
PAN-02,6,629,2013,9,20,1.6,NA,,,,
PAN-02,6,630,2013,9,20,1.65,NA,,,,
PAN-02,6,631-A,2013,9,20,,,,,,
PAN-02,7,628,2013,9,20,1.4,7.62,,,,
PAN-02,7,631,2013,9,20,1.4,2.8,,placa 31A,,
PAN-02,7,635,2013,9,20,1.8,NA,,,,
PAN-02,7,636,2013,9,20,1.75,0.53,,,,
PAN-02,7,637,2013,9,20,1.6,0,,,,
PAN-02,7,639,2013,9,20,1.4,NA,,,,
PAN-02,7,640,2013,9,20,1.6,0,,,,
PAN-02,7,643,2013,9,20,1.4,0,,,,
PAN-02,7,645,2013,9,20,1.7,1.35,,,,
PAN-02,7,646,2013,9,20,1.4,NA,,,,
PAN-02,7,649,2013,9,20,1.6,-0.42,,,,
PAN-02,7,651,2013,9,20,1.5,-1.22,,,,
PAN-02,7,654,2013,9,20,1.8,1.9,,,,
PAN-02,8,657,2013,9,20,1.9,1.38,,,,
PAN-02,8,661,2013,9,20,1.65,NA,,,,
PAN-02,8,662,2013,9,20,1.4,0,,,,
PAN-02,8,665,2013,9,20,1.4,0,,,,
PAN-02,8,666,2013,9,20,1.43,NA,,,,
PAN-02,8,667,2013,9,20,1.65,NA,,,,
PAN-02,8,669,2013,9,20,1.45,NA,,,,
PAN-02,8,671,2013,9,20,1.4,0,,,,
PAN-02,8,673,2013,9,20,2,0,,,,
PAN-02,8,674,2013,9,20,1.65,NA,,,,
PAN-02,8,676,2013,9,20,1.4,0.54,,,,
PAN-02,8,677,2013,9,20,1.45,NA,,,,
PAN-02,8,678,2013,9,20,1.5,-0.74,,,,
PAN-02,8,679,2013,9,20,1.6,0,,,,
PAN-02,8,685,2013,9,20,1.5,0,,,,
PAN-02,8,686,2013,9,20,1.75,3.02,,,,
PAN-02,8,689,2013,9,20,1.7,NA,,,,
PAN-02,8,691,2013,9,20,1.45,NA,,,,
PAN-02,9,687,2013,9,20,2,5.95,,,,
PAN-02,9,694,2013,9,20,1.8,-0.42,,,,
PAN-02,9,694,2013,9,20,1.7,NA,,,,
PAN-02,9,697,2013,9,20,,0,,,,
PAN-02,9,699,2013,9,20,2,2.45,,,,
PAN-02,9,701,2013,9,20,1.6,NA,,,,
PAN-02,9,705,2013,9,20,1.6,NA,,,,
PAN-02,9,706,2013,9,20,1.7,NA,,,,
PAN-02,9,708,2013,9,20,1.4,0.15,,,,
PAN-02,9,709,2013,9,20,1.52,NA,,,,
PAN-02,9,710,2013,9,20,1.55,NA,,,,
PAN-02,9,711,2013,9,20,1.6,0,,,,
PAN-02,9,712,2013,9,20,1.5,2.24,,,,
PAN-02,9,716,2013,9,20,1.6,0,,,,
PAN-02,9,717,2013,9,20,1.6,NA,,,,
PAN-02,9,718,2013,9,20,1.8,4.5,,,,
PAN-02,9,720,2013,9,20,1.6,0,,,,
PAN-02,9,721,2013,9,20,1.6,NA,,,,
PAN-02,9,722,2013,9,20,1.9,NA,,,,
PAN-02,10,724,2013,9,20,1.9,0,,,,
PAN-02,10,725,2013,9,20,1.8,NA,,,,
PAN-02,10,726,2013,9,20,1.6,NA,,,,
PAN-02,10,727,2013,9,20,1.45,NA,,,,
PAN-02,10,728,2013,9,20,1.6,NA,,,,
PAN-02,10,729,2013,9,20,1.55,NA,,,,
PAN-02,10,730,2013,9,20,1.7,0,,,,
PAN-02,10,731,2013,9,20,1.6,NA,,,,
PAN-02,10,732,2013,9,20,1.55,0,,,,
PAN-02,10,733,2013,9,20,1.6,4.4,,,,
PAN-02,10,734,2013,9,20,1.6,NA,,,,
PAN-02,10,736,2013,9,20,1.6,NA,,,,
PAN-02,10,737,2013,9,20,1.6,0,,,,
PAN-02,10,738,2013,9,20,1.6,0,,,,
PAN-02,10,738.2.A,2013,9,20,1.65,NA,,,,
PAN-02,10,739,2013,9,20,1.6,NA,,,,
PAN-02,10,740,2013,9,20,1.85,NA,,,,
PAN-02,10,741,2013,9,20,1.57,NA,,,,
PAN-02,10,742,2013,9,20,1.8,0.38,,,,
PAN-02,10,743,2013,9,20,1.8,2.74,,,,
PAN-02,10,744,2013,9,20,1.55,0,,,,
PAN-02,10,747,2013,9,20,1.6,0,,,,
PAN-02,11,748,2013,9,20,1.65,-1.1,,,,
PAN-02,11,753,2013,9,20,1.6,0,,,,
PAN-02,11,756,2013,9,20,1.5,0,,,,
PAN-02,11,757,2013,9,20,1.5,-1,,,,
PAN-02,11,759,2013,9,20,1.6,0,,,,
PAN-02,11,761,2013,9,20,1.55,0,,,,
PAN-02,11,765,2013,9,20,1.6,NA,,,,
PAN-02,11,766,2013,9,20,1.65,0.28,,nuevo,,
PAN-02,11,767,2013,9,20,1.7,0,,,,
PAN-02,11,769,2013,9,20,1.8,0,,,,
PAN-02,11,769.2.A,2013,9,20,1.4,NA,,,,
PAN-02,11,770,2013,9,20,1.75,0,,,,
PAN-02,11,771-2A,2013,9,20,,,,,,
PAN-02,11,771-2B,2013,9,20,,,,,,
PAN-02,12,775,2013,9,20,1.6,0,,,,
PAN-02,12,776,2013,9,20,1.45,3.55,,,,
PAN-02,12,777,2013,9,20,1.85,NA,,,,
PAN-02,12,777.2.A,2013,9,20,1.3,NA,,,,
PAN-02,12,777.2.B,2013,9,20,1.7,NA,,,,
PAN-02,12,783,2013,9,20,1.5,5.8,,,,
PAN-02,12,784,2013,9,20,1.4,0,,,,
PAN-02,12,786,2013,9,20,1.6,NA,,,,
PAN-02,12,789,2013,9,20,1.6,0.42,,,,
PAN-02,12,790,2013,9,20,1.9,8.42,,,,
PAN-02,12,791,2013,9,20,1.4,-0.5,,,,
PAN-02,12,792,2013,9,20,1.55,NA,,,,
PAN-02,12,793,2013,9,20,1.5,0,,,,
PAN-02,12,794,2013,9,20,1.75,NA,,,,
PAN-02,12,795,2013,9,20,1.5,4,,termitas,,
PAN-02,12,796,2013,9,20,1.6,0,,,,
PAN-02,13,799,2013,9,20,1.4,0,,,,
PAN-02,13,800,2013,9,20,1.4,-0.55,,,,
PAN-02,13,801,2013,9,20,1.9,-0.91,,,,
PAN-02,13,802,2013,9,20,1.6,0,,,,
PAN-02,13,805,2013,9,20,1.5,-1.1,,,,
PAN-02,13,806,2013,9,20,1.5,0,,,,
PAN-02,13,807,2013,9,20,1.5,0,,,,
PAN-02,13,807.A,2013,9,20,1.7,NA,,,,
PAN-02,13,808,2013,9,20,1.4,0,,,,
PAN-02,13,809,2013,9,20,1.8,NA,,,,
PAN-02,13,811,2013,9,20,2,1,,,,
PAN-02,13,813,2013,9,20,1.8,1.92,,,,
PAN-02,13,815,2013,9,20,1.45,NA,,,,
PAN-02,14,816,2013,9,20,1.5,2.38,,,,
PAN-02,14,817,2013,9,20,1.65,0.92,,,,
PAN-02,14,817.2.A,2013,9,20,1.55,NA,,,,
PAN-02,14,818,2013,9,20,1.65,NA,,,,
PAN-02,14,820,2013,9,20,1.4,0,,,,
PAN-02,14,822,2013,9,20,1.55,0.8,,,,
PAN-02,14,823,2013,9,20,1.4,0,,,,
PAN-02,14,823.2.A,2013,9,20,1.57,NA,,,,
PAN-02,14,824,2013,9,20,1.53,NA,,,,
PAN-02,14,827,2013,9,20,1.8,0,,,,
PAN-02,14,828,2013,9,20,1.7,NA,,,,
PAN-02,14,829,2013,9,20,1.6,0,,,,
PAN-02,14,831,2013,9,20,1.75,NA,,,,
PAN-02,14,833,2013,9,20,1.4,0,,,,
PAN-02,14,835,2013,9,20,1.65,NA,,,,
PAN-02,14,836,2013,9,20,1.6,0.27,,,,
PAN-02,14,837,2013,9,20,1.75,5.35,,,,
PAN-02,14,838,2013,9,20,3.1,NA,,,,
PAN-02,15,840,2013,9,20,1.5,1.1,,,,
PAN-02,15,842,2013,9,20,1.8,0,,,,
PAN-02,15,843,2013,9,20,2.2,0.8,,,,
PAN-02,15,846,2013,9,20,1.55,1.64,,encontrado,,
PAN-02,15,847,2013,9,20,1.6,6.5,,,,
PAN-02,15,847.A,2013,9,20,1.75,NA,,arbol en el suelo,,
PAN-02,15,850,2013,9,20,1.75,7.6,,,,
PAN-02,15,851,2013,9,20,1.65,NA,,,,
PAN-02,15,853,2013,9,20,1.4,1.65,,dendro roto,,
PAN-02,15,855,2013,9,20,1.75,NA,,,,
PAN-02,15,856,2013,9,20,1.45,-1,,dendro roto,,
PAN-02,15,856.2.A,2013,9,20,1.75,NA,,,,
PAN-02,15,858,2013,9,20,1.65,0,,,,
PAN-02,15,861,2013,9,20,1.4,NA,,,,
PAN-02,15,862,2013,9,20,1.6,NA,,,,
PAN-02,15,863,2013,9,20,1.6,4.67,,,,
PAN-02,16,849,2013,9,20,1.55,0,,,,
PAN-02,16,874,2013,9,20,1.9,NA,,,,
PAN-02,16,875,2013,9,20,1.9,NA,,,,
PAN-02,16,877,2013,9,20,1.8,NA,,,,
PAN-02,16,878,2013,9,20,1.4,NA,,,,
PAN-02,16,880,2013,9,20,1.65,1.2,,,,
PAN-02,16,881,2013,9,20,1.65,NA,,,,
PAN-02,16,882,2013,9,20,1.65,NA,,,,
PAN-02,16,883,2013,9,20,1.55,0,,,,
PAN-02,16,884,2013,9,20,1.5,0.22,,,,
PAN-02,16,885,2013,9,20,1.8,1.12,,,,
PAN-02,16,886,2013,9,20,1.7,1.2,,,,
PAN-02,16,887,2013,9,20,1.45,NA,,,,
PAN-02,16,888,2013,9,20,1.7,0,,S/P 25,,
PAN-02,16,889,2013,9,20,1.7,14.8,,,,
PAN-02,16,890,2013,9,20,1.45,NA,,,,
PAN-02,16,892,2013,9,20,1.4,1,,,,
PAN-02,16,894,2013,9,20,1.5,1,,,,
PAN-02,17,896,2013,9,20,1.7,6.84,,,,
PAN-02,17,897,2013,9,20,1.65,0,,,,
PAN-02,17,898,2013,9,20,1.65,0,,,,
PAN-02,17,899,2013,9,20,1.5,0,,,,
PAN-02,17,900,2013,9,20,1.4,0,,,,
PAN-02,17,902,2013,9,20,1.6,2.4,,,,
PAN-02,17,903,2013,9,20,1.9,1.35,,,,
PAN-02,17,904,2013,9,20,1.4,NA,,,,
PAN-02,17,907-A,2013,9,20,1.5,1.8,,,,
PAN-02,17,908,2013,9,20,1.35,NA,,,,
PAN-02,17,909,2013,9,20,1.6,-1,,,,
PAN-02,17,910,2013,9,20,1.4,NA,,,,
PAN-02,17,907-B,2013,9,20,1.35,0,,nuevo,,
PAN-02,18,911,2013,9,20,1.6,NA,,,,
PAN-02,18,913,2013,9,20,1.8,6.28,,,,
PAN-02,18,915,2013,9,20,1.45,0,,,,
PAN-02,18,917,2013,9,20,2,0,,,,
PAN-02,18,918,2013,9,20,1.45,NA,,,,
PAN-02,18,919,2013,9,20,1.4,0,,,,
PAN-02,18,920,2013,9,20,1.9,NA,,,,
PAN-02,18,923,2013,9,20,1.7,1.01,,,,
PAN-02,18,924,2013,9,20,1.2,NA,,,,
PAN-02,18,925,2013,9,20,1.1,NA,,,,
PAN-02,18,926,2013,9,20,1.5,3.41,,,,
PAN-02,18,928,2013,9,20,1.8,0.25,,,,
PAN-02,18,928-2A,2013,9,20,1.6,3.25,,,,
PAN-02,18,929,2013,9,20,1.65,3.01,,,,
PAN-02,18,931,2013,9,20,1.55,0,,,,
PAN-02,18,931.A,2013,9,20,1.35,NA,,,,
PAN-02,19,932,2013,9,20,1.65,1.03,,nuevo,,
PAN-02,19,933,2013,9,20,1.6,2.94,,,,
PAN-02,19,934,2013,9,20,1.6,2.35,,,,
PAN-02,19,934.2.A,2013,9,20,1.6,NA,,,,
PAN-02,19,936,2013,9,20,1.45,0,,,,
PAN-02,19,937,2013,9,20,1.55,1.05,,,,
PAN-02,19,940-2A,2013,9,20,1.4,2.3,,,,
PAN-02,19,943,2013,9,20,1.6,5.2,,,,
PAN-02,19,944,2013,9,20,1.65,NA,,,,
PAN-02,19,945-2A,2013,9,20,1.5,0,,roto,,
PAN-02,19,950,2013,9,20,1.6,0.38,,,,
PAN-02,19,956,2013,9,20,1.8,0.54,,s/p 20,,
PAN-02,20,953,2013,9,20,2.2,-0.4,,,,
PAN-02,20,955,2013,9,20,1.6,1.31,,,,
PAN-02,20,961,2013,9,20,1.6,2.3,,,,
PAN-02,20,964,2013,9,20,1.6,0,,,,
PAN-02,20,965,2013,9,20,1.6,0.65,,,,
PAN-02,20,966,2013,9,20,1.6,NA,,,,
PAN-02,20,968,2013,9,20,1.5,5,,,,
PAN-02,20,969,2013,9,20,1.4,NA,,caido,,
PAN-02,20,969-2A,2013,9,20,,,,,,
PAN-02,20,972,2013,9,20,1.6,0,,,,
PAN-02,20,973,2013,9,20,1.7,NA,,caido,,
PAN-02,20,975,2013,9,20,2.2,0,,nuevo,,
PAN-02,20,976,2013,9,20,3.4,NA,,,,
PAN-02,21,978,2013,9,20,1.9,NA,,,,
PAN-02,21,979,2013,9,20,1.6,-0.68,,,,
PAN-02,21,981,2013,9,20,1.6,3.58,,,,
PAN-02,21,984,2013,9,20,1.2,NA,,,,
PAN-02,21,985,2013,9,20,1.6,-2.02,,,,
PAN-02,21,986,2013,9,20,1.4,0,,,,
PAN-02,21,987,2013,9,20,1.6,1.2,,,,
PAN-02,21,988,2013,9,20,1.65,NA,,,,
PAN-02,21,989,2013,9,20,1.5,2.02,,,,
PAN-02,21,990,2013,9,20,1.45,NA,,,,
PAN-02,21,991,2013,9,20,1.6,0,,,,
PAN-02,21,992,2013,9,20,3.2,NA,,,,
PAN-02,21,993,2013,9,20,1.8,NA,,,,
PAN-02,21,995,2013,9,20,1.55,-1.95,,,,
PAN-02,21,996,2013,9,20,1.35,0,,,,
PAN-02,21,998,2013,9,20,1.6,0,,,,
PAN-02,21,1000,2013,9,20,1.2,NA,,,,
PAN-02,22,1,2013,9,20,2.15,4.51,,,,
PAN-02,22,2,2013,9,20,1.65,NA,,,,
PAN-02,22,3,2013,9,20,1.8,0,,,,
PAN-02,22,4,2013,9,20,1.4,2,,,,
PAN-02,22,5,2013,9,20,1.55,0,,,,
PAN-02,22,6,2013,9,20,1.55,2.8,,,,
PAN-02,22,7-A,2013,9,20,1.45,2,,,,
PAN-02,22,9,2013,9,20,1.65,NA,,,,
PAN-02,22,9.2.A,2013,9,20,1.65,NA,,,,
PAN-02,22,9.2.B,2013,9,20,1.4,NA,,,,
PAN-02,22,11,2013,9,20,1.6,NA,,,,
PAN-02,22,11.2.B,2013,9,20,1.25,NA,,,,
PAN-02,22,12,2013,9,20,1.55,0.55,,,,
PAN-02,22,12,2013,9,20,1.43,NA,,,,
PAN-02,22,14.2.A,2013,9,20,1.3,NA,,,,
PAN-02,22,15,2013,9,20,1.45,NA,,,,
PAN-02,22,17,2013,9,20,1.75,-2.6,,,,
PAN-02,22,19,2013,9,20,1.5,0.85,,,,
PAN-02,22,20,2013,9,20,1.9,0,,s/p 23,,
PAN-02,23,22,2013,9,20,1.45,0.5,,,,
PAN-02,23,22-2A,2013,9,20,1.4,0,,,,
PAN-02,23,24,2013,9,20,1.4,0,,,,
PAN-02,23,25,2013,9,20,1.4,0,,,,
PAN-02,23,26,2013,9,20,1.8,0,,,,
PAN-02,23,28,2013,9,20,1.55,0,,,,
PAN-02,23,29,2013,9,20,1.7,0.26,,,,
PAN-02,23,31,2013,9,20,1.7,1,,,,
PAN-02,23,32.2.A,2013,9,20,1.4,NA,,,,
PAN-02,23,34,2013,9,20,1.5,0,,,,
PAN-02,23,40,2013,9,20,1.7,0.63,,,,
PAN-02,24,37,2013,9,20,1.5,0,,,,
PAN-02,24,41,2013,9,20,4.9,NA,,,,
PAN-02,24,42,2013,9,20,1.45,NA,,,,
PAN-02,24,46,2013,9,20,1.6,3.95,,,,
PAN-02,24,48,2013,9,20,1.85,1.75,,,,
PAN-02,24,49,2013,9,20,2,2.48,,,,
PAN-02,24,50,2013,9,20,1.35,2.92,,,,
PAN-02,24,50.A,2013,9,20,1.5,NA,,,,
PAN-02,24,52,2013,9,20,1.9,0.24,,,,
PAN-02,24,54,2013,9,20,1.5,2.5,,,,
PAN-02,24,56,2013,9,20,1.5,1.79,,,,
PAN-02,24,57,2013,9,20,2,2.9,,s/p 25,,
PAN-02,24,62,2013,9,20,1.45,0,,s/p 25,,
PAN-02,25,59,2013,9,20,1.45,NA,,,,
PAN-02,25,60,2013,9,20,1.5,0,,,,
PAN-02,25,61,2013,9,20,1.45,NA,,,,
PAN-02,25,63,2013,9,20,1.8,1.3,,,,
PAN-02,25,66,2013,9,20,1.7,1,,,,
PAN-02,25,67,2013,9,20,1.6,0,,,,
PAN-02,25,71,2013,9,20,1.5,1.72,,,,
PAN-02,25,72,2013,9,20,1.45,0,,,,
PAN-02,25,73,2013,9,20,1.45,NA,,,,
PAN-02,25,75,2013,9,20,1.45,0,,,,
PAN-02,25,76,2013,9,20,1.8,0,,,,
PAN-02,25,77,2013,9,20,1.45,NA,,,,
PAN-02,25,79,2013,9,20,1.8,NA,,,,
PAN-02,25,80,2013,9,20,1.7,0.25,,,,
PAN-02,25,81,2013,9,20,1.7,NA,,,,
PAN-02,25,83,2013,9,20,1.7,0,,,,
PAN-02,1,478,2013,12,10,1.85,2,,,,
PAN-02,1,479,2013,12,10,1.75,5.52,,,,
PAN-02,1,480,2013,12,10,1.65,1.1,,nuevo,,
PAN-02,1,482,2013,12,10,1.65,0,,nuevo,,
PAN-02,1,483,2013,12,10,1.2,0.2,,nuevo,,
PAN-02,1,484,2013,12,10,1.3,0,,nuevo,,
PAN-02,1,486,2013,12,10,1.35,2.32,,,,
PAN-02,1,488,2013,12,10,1.4,5.94,,,,
PAN-02,1,490,2013,12,10,1.3,0,,nuevo,,
PAN-02,1,491,2013,12,10,1.4,0,,,,
PAN-02,1,492,2013,12,10,1.7,2.34,,nuevo,,
PAN-02,1,493,2013,12,10,1.4,1.54,,,,
PAN-02,1,495,2013,12,10,1.4,0,,nuevo,,
PAN-02,1,496,2013,12,10,1.4,-1.2,,,,
PAN-02,1,499,2013,12,10,1.5,0,,,,
PAN-02,1,500,2013,12,10,1.8,2.86,,nuevo,,
PAN-02,1,501,2013,12,10,1.45,0,,nuevo,,
PAN-02,1,503,2013,12,10,1.6,0,,nuevo,,
PAN-02,1,504,2013,12,10,1.65,1.45,,nuevo,,
PAN-02,1,504-2A,2013,12,10,1.36,5.8,,,,
PAN-02,1,505,2013,12,10,1.4,-0.48,,,,
PAN-02,1,506,2013,12,10,1.6,-0.48,,nuevo,,
PAN-02,2,507,2013,12,10,1.65,-3.5,,nuevo,,
PAN-02,2,509,2013,12,10,1.5,1.3,,,,
PAN-02,2,511,2013,12,10,1.8,1.9,,nuevo,,
PAN-02,2,512,2013,12,10,1.5,0.8,,,,
PAN-02,2,512.A,2013,12,10,1.8,0.45,,nuevo,,
PAN-02,2,515,2013,12,10,1.6,3.56,,nuevo,,
PAN-02,2,516,2013,12,10,1.65,-0.85,,,,
PAN-02,2,518,2013,12,10,1.8,10.92,,,,
PAN-02,2,520,2013,12,10,1.55,10.24,,,,
PAN-02,2,521.2.A,2013,12,10,1.4,3.16,,nuevo,,
PAN-02,2,522,2013,12,10,1.4,-1.7,,,,
PAN-02,2,523,2013,12,10,1.6,3.58,,nuevo,,
PAN-02,2,525,2013,12,10,1.6,-0.7,,,,
PAN-02,2,526,2013,12,10,1.45,3.84,,nuevo,,
PAN-02,2,528,2013,12,10,1.6,1.49,,,,
PAN-02,2,530,2013,12,10,1.6,2.28,,,,
PAN-02,2,531,2013,12,10,1.6,0,,,,
PAN-02,2,533,2013,12,10,1.6,1.02,,nuevo,,
PAN-02,3,534,2013,12,10,1.4,4.98,,,,
PAN-02,3,535.2.A,2013,12,10,1.3,0.9,,nuevo,,
PAN-02,3,536,2013,12,10,1.6,-0.48,,,,
PAN-02,3,539,2013,12,10,1.5,0.42,,,,
PAN-02,3,540,2013,12,10,1.8,4.2,,nuevo,,
PAN-02,3,542,2013,12,10,1.6,4.08,,,,
PAN-02,3,543,2013,12,10,1.55,2.28,,,,
PAN-02,3,544,2013,12,10,1.65,0,,nuevo,,
PAN-02,3,546-A,2013,12,10,1.35,-0.36,,arbol muerto,,
PAN-02,3,546.2.A,2013,12,10,1.35,1.05,,nuevo,,
PAN-02,3,552,2013,12,10,1.6,NA,,dendro roto,,
PAN-02,3,554,2013,12,10,1.2,-0.45,,,,
PAN-02,3,556,2013,12,10,1.7,0.48,,nuevo,,
PAN-02,3,557,2013,12,10,1.8,0,,,,
PAN-02,4,560,2013,12,10,1.4,0,,nuevo,,
PAN-02,4,561,2013,12,10,1.5,0,,,,
PAN-02,4,562,2013,12,10,1.48,0,,nuevo,,
PAN-02,4,564,2013,12,10,1.5,4.6,,,,
PAN-02,4,566.2.A,2013,12,10,1.65,0,,nuevo,,
PAN-02,4,567-A,2013,12,10,1.5,0,,,,
PAN-02,4,567.2.A,2013,12,10,1.65,0,,nuevo,,
PAN-02,4,568,2013,12,10,1.5,0.65,,,,
PAN-02,4,569,2013,12,10,1.4,5.64,,,,
PAN-02,4,571,2013,12,10,2,4.82,,,,
PAN-02,4,572,2013,12,10,1.25,1.3,,,,
PAN-02,4,574,2013,12,10,1.6,2.8,,nuevo,,
PAN-02,4,575,2013,12,10,1.6,NA,,,,
PAN-02,4,579,2013,12,10,1.6,4.2,,nuevo,,
PAN-02,4,580,2013,12,10,1.7,0,,nuevo,,
PAN-02,4,582,2013,12,10,1.5,0.76,,,,
PAN-02,4,584,2013,12,10,1.6,6.76,,nuevo,,
PAN-02,5,590,2013,12,10,1.4,2.36,,nuevo,,
PAN-02,5,592,2013,12,10,1.75,1.78,,,,
PAN-02,5,594,2013,12,10,1.7,-0.62,,,,
PAN-02,5,596,2013,12,10,1.4,4.98,,,,
PAN-02,5,598,2013,12,10,1.8,6.74,,,,
PAN-02,5,602,2013,12,10,1.65,3.9,,nuevo,,
PAN-02,5,602-A,2013,12,10,1.5,3.05,,,,
PAN-02,5,604,2013,12,10,1.5,0,,,,
PAN-02,5,605-2A,2013,12,10,1.55,0.6,,,,
PAN-02,5,606,2013,12,10,1.4,7.66,,,,
PAN-02,5,607,2013,12,10,1.52,3.58,,nuevo,,
PAN-02,5,608,2013,12,10,1.65,0,,nuevo,,
PAN-02,5,609,2013,12,10,1.4,0.2,,,,
PAN-02,5,611,2013,12,10,1.45,3.1,,,,
PAN-02,6,614,2013,12,10,1.65,1.16,,nuevo,,
PAN-02,6,614-2A,2013,12,10,1.4,3.6,,,,
PAN-02,6,615,2013,12,10,1.5,3.42,,,,
PAN-02,6,616,2013,12,10,1.5,4.94,,,,
PAN-02,6,617,2013,12,10,1.8,NA,,lost,,
PAN-02,6,618,2013,12,10,1.65,8.72,,,,
PAN-02,6,619,2013,12,10,2.65,1.15,,nuevo,,
PAN-02,6,620,2013,12,10,2.15,-0.54,,,,
PAN-02,6,621,2013,12,10,1.4,-0.42,,,,
PAN-02,6,623,2013,12,10,1.65,NA,,dendro roto,,
PAN-02,6,624,2013,12,10,1.55,0,,,,
PAN-02,6,625,2013,12,10,1.5,2.7,,,,
PAN-02,6,629,2013,12,10,1.6,0.85,,nuevo,,
PAN-02,6,630,2013,12,10,1.65,0,,nuevo,,
PAN-02,6,631-A,2013,12,10,,5.22,,nuevo,,
PAN-02,7,628,2013,12,10,1.4,13.1,,,,
PAN-02,7,631,2013,12,10,1.4,5.3,,,,
PAN-02,7,635,2013,12,10,1.8,3.84,,nuevo,,
PAN-02,7,636,2013,12,10,1.75,0.6,,,,
PAN-02,7,637,2013,12,10,1.6,0,,,,
PAN-02,7,639,2013,12,10,1.4,0.45,,nuevo,,
PAN-02,7,640,2013,12,10,1.6,0,,,,
PAN-02,7,643,2013,12,10,1.4,2.04,,en el plot de abajo,,
PAN-02,7,645,2013,12,10,1.7,4.98,,,,
PAN-02,7,646,2013,12,10,1.4,0.9,,nuevo,,
PAN-02,7,649,2013,12,10,1.6,-0.38,,,,
PAN-02,7,651,2013,12,10,1.5,-1.3,,,,
PAN-02,7,654,2013,12,10,1.8,3.4,,,,
PAN-02,8,657,2013,12,10,1.9,3.44,,,,
PAN-02,8,661,2013,12,10,1.65,0,,nuevo,,
PAN-02,8,662,2013,12,10,1.4,1.04,,,,
PAN-02,8,665,2013,12,10,1.4,11.51,,sin dendro,,
PAN-02,8,666,2013,12,10,1.43,-0.8,,nuevo,,
PAN-02,8,667,2013,12,10,1.65,-0.85,,nuevo,,
PAN-02,8,669,2013,12,10,1.45,4,,nuevo,,
PAN-02,8,671,2013,12,10,1.4,0.42,,,,
PAN-02,8,673,2013,12,10,2,-0.6,,,,
PAN-02,8,674,2013,12,10,1.65,0,,nuevo,,
PAN-02,8,676,2013,12,10,1.4,0.58,,,,
PAN-02,8,677,2013,12,10,1.45,0,,nuevo,,
PAN-02,8,678,2013,12,10,1.5,0,,,,
PAN-02,8,679,2013,12,10,1.6,0,,,,
PAN-02,8,685,2013,12,10,1.5,0,,,,
PAN-02,8,686,2013,12,10,1.75,6.2,,,,
PAN-02,8,689,2013,12,10,1.7,-2.52,,nuevo,,
PAN-02,8,691,2013,12,10,1.45,0.66,,nuevo,,
PAN-02,9,687,2013,12,10,2,24.46,,,,
PAN-02,9,694,2013,12,10,1.8,5.78,,,,
PAN-02,9,694,2013,12,10,1.7,9.85,,nuevo,,
PAN-02,9,697,2013,12,10,,0.72,,nuevo,,
PAN-02,9,699,2013,12,10,2,3.82,,,,
PAN-02,9,701,2013,12,10,1.6,1,,nuevo,,
PAN-02,9,705,2013,12,10,1.6,1.12,,nuevo,,
PAN-02,9,706,2013,12,10,1.7,1.62,,nuevo,,
PAN-02,9,708,2013,12,10,1.4,0,,,,
PAN-02,9,709,2013,12,10,1.52,0,,nuevo,,
PAN-02,9,710,2013,12,10,1.55,1.69,,nuevo,,
PAN-02,9,711,2013,12,10,1.6,0,,,,
PAN-02,9,712,2013,12,10,1.5,5.76,,,,
PAN-02,9,716,2013,12,10,1.6,0.34,,,,
PAN-02,9,717,2013,12,10,1.6,1.62,,nuevo,,
PAN-02,9,718,2013,12,10,1.8,5.2,,,,
PAN-02,9,720,2013,12,10,1.6,0.96,,,,
PAN-02,9,721,2013,12,10,1.6,0,,nuevo,,
PAN-02,9,722,2013,12,10,1.9,NA,,roto,,
