plot_code,year,month,day,ingrowth_core_num,is_stock_yn,ingrowth_core_litterfall_g,soil_humidity_pcnt,soil_temperature_c,ol_layer_depth_cm,ml_layer_depth_cm,time_step,time_step_minutes,ol_under_2mm_g,ml_under_2mm_g,ol_2to3_mm_g,ml_2to3_mm_g,ol_3to4_mm_g,ml_3to4_mm_g,ol_4to5_mm_g,ml_4to5_mm_g,ol_above_5mm_g,ml_above_5mm_g,quality_code,comments
TRU-04,2013,6,17,13,n,NaN,NaN,NaN,20,10,3,10,0.282,0.025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,6,17,13,n,NaN,NaN,NaN,20,10,4,10,0.166,0.012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,6,17,14,n,17.79,43.2,12.2,30,NaN,1,10,1.044,NaN,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,6,17,14,n,NaN,NaN,NaN,30,NaN,2,10,1.118,NaN,0.596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,6,17,14,n,NaN,NaN,NaN,30,NaN,3,10,0.216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,6,17,14,n,NaN,NaN,NaN,30,NaN,4,10,0.216,NaN,0.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,6,17,15,n,22.38,28.9,12,30,NaN,1,10,0.168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,6,17,15,n,NaN,NaN,NaN,30,NaN,2,10,0.116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,6,17,15,n,NaN,NaN,NaN,30,NaN,3,10,0.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,6,17,15,n,NaN,NaN,NaN,30,NaN,4,10,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,6,17,16,n,7.26,27.5,12,30,NaN,1,10,0.388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,6,17,16,n,NaN,NaN,NaN,30,NaN,2,10,0.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,6,17,16,n,NaN,NaN,NaN,30,NaN,3,10,0.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,6,17,16,n,NaN,NaN,NaN,30,NaN,4,10,0.098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,1,n,2.81,40.2,12.3,30,NaN,1,10,0.57,NaN,0.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,1,n,NaN,NaN,NaN,30,NaN,2,10,0.406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,1,n,NaN,NaN,NaN,30,NaN,3,10,0.254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,1,n,NaN,NaN,NaN,30,NaN,4,10,0.314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,2,n,5.33,41.1,12.3,30,NaN,1,10,0.268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,2,n,NaN,NaN,NaN,30,NaN,2,10,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,2,n,NaN,NaN,NaN,30,NaN,3,10,0.058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,2,n,NaN,NaN,NaN,30,NaN,4,10,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,3,n,3.44,35.9,12.2,30,NaN,1,10,0.308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,3,n,NaN,NaN,NaN,30,NaN,2,10,0.306,NaN,0.412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,3,n,NaN,NaN,NaN,30,NaN,3,10,0.078,NaN,0.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,3,n,NaN,NaN,NaN,30,NaN,4,10,0.086,NaN,0.112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,4,n,3.39,37.3,12.5,15,15,1,10,0.23,0.174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,4,n,NaN,NaN,NaN,15,15,2,10,0.076,0.082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,4,n,NaN,NaN,NaN,15,15,3,10,0.028,0.066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,4,n,NaN,NaN,NaN,15,15,4,10,0.022,0.036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,5,n,3.4,32.5,12.3,15,15,1,10,0.066,0.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,5,n,NaN,NaN,NaN,15,15,2,10,0.05,0.198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,5,n,NaN,NaN,NaN,15,15,3,10,0.046,0.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,5,n,NaN,NaN,NaN,15,15,4,10,0.026,0.062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,6,n,4.29,42.3,12,30,NaN,1,10,0.614,NaN,0.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,6,n,NaN,NaN,NaN,30,NaN,2,10,0.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,6,n,NaN,NaN,NaN,30,NaN,3,10,0.052,NaN,0.152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,6,n,NaN,NaN,NaN,30,NaN,4,10,0.056,NaN,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,7,n,4.33,45.2,12,30,NaN,1,10,0.644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,7,n,NaN,NaN,NaN,30,NaN,2,10,0.396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,7,n,NaN,NaN,NaN,30,NaN,3,10,0.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,7,n,NaN,NaN,NaN,30,NaN,4,10,0.108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,8,n,7.33,47.3,12,30,NaN,1,10,0.112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,8,n,NaN,NaN,NaN,30,NaN,2,10,0.064,NaN,0.102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,8,n,NaN,NaN,NaN,30,NaN,3,10,0.134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,8,n,NaN,NaN,NaN,30,NaN,4,10,0.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,9,n,2.21,36.5,11.8,30,NaN,1,10,0.136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,9,n,NaN,NaN,NaN,30,NaN,2,10,0.078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
TRU-04,2013,9,24,9,n,NaN,NaN,NaN,30,NaN,3,10,0.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
