plot_code,year,month,day,ingrowth_core_num,is_stock_yn,ingrowth_core_litterfall_g,soil_humidity_pcnt,soil_temperature_c,ol_layer_depth_cm,ml_layer_depth_cm,time_step,time_step_minutes,ol_under_2mm_g,ml_under_2mm_g,ol_2to3_mm_g,ml_2to3_mm_g,ol_3to4_mm_g,ml_3to4_mm_g,ol_4to5_mm_g,ml_4to5_mm_g,ol_above_5mm_g,ml_above_5mm_g,quality_code,comments
PAN-03,2013,9,16,10,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,10,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,10,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,11,n,5.11,37.8,21.8,NaN,30,1,10,NaN,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,11,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,11,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,11,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,12,n,7.96,24.2,21.9,NaN,30,1,10,NaN,0.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,12,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,12,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,12,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,13,n,4.69,41.8,22.1,NaN,30,1,10,NaN,0.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,13,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,13,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
