plot_code,measurement_code,treatment_code,subplot,replica,year,egm_measurement,recno,day,month,hour,min,co2ref,inputD,time,inputF,atmp,probe_type
ACJ,COMP,CNH,1,1,2013,51,1,23,7,22,15,466,0,0,0,675,8
ACJ,COMP,CNH,1,1,2013,51,2,23,7,22,15,467,0,4,0,675,8
ACJ,COMP,CNH,1,1,2013,51,3,23,7,22,15,468,0,9,0,675,8
ACJ,COMP,CNH,1,1,2013,51,4,23,7,22,15,469,2,14,0.13,675,8
ACJ,COMP,CNH,1,1,2013,51,5,23,7,22,15,470,3,19,0.13,675,8
ACJ,COMP,CNH,1,1,2013,51,6,23,7,22,16,472,5,24,0.14,675,8
ACJ,COMP,CNH,1,1,2013,51,7,23,7,22,16,473,6,28,0.14,675,8
ACJ,COMP,CNH,1,1,2013,51,8,23,7,22,16,474,7,33,0.15,675,8
ACJ,COMP,CNH,1,1,2013,51,9,23,7,22,16,476,9,38,0.15,675,8
ACJ,COMP,CNH,1,1,2013,51,10,23,7,22,16,477,10,43,0.16,675,8
ACJ,COMP,CNH,1,1,2013,51,11,23,7,22,16,479,12,48,0.16,675,8
ACJ,COMP,CNH,1,1,2013,51,12,23,7,22,16,480,14,52,0.17,675,8
ACJ,COMP,CNH,1,1,2013,51,13,23,7,22,16,482,15,57,0.17,675,8
ACJ,COMP,CNH,1,1,2013,51,14,23,7,22,16,484,17,62,0.17,675,8
ACJ,COMP,CNH,1,1,2013,51,15,23,7,22,16,485,18,67,0.18,675,8
ACJ,COMP,CNH,1,1,2013,51,16,23,7,22,16,486,20,72,0.18,675,8
ACJ,COMP,CNH,1,1,2013,51,17,23,7,22,16,488,22,76,0.18,675,8
ACJ,COMP,CNH,1,1,2013,51,18,23,7,22,16,490,23,81,0.18,675,8
ACJ,COMP,CNH,1,1,2013,51,19,23,7,22,17,492,25,86,0.19,675,8
ACJ,COMP,CNH,1,1,2013,51,20,23,7,22,17,493,27,91,0.19,675,8
ACJ,COMP,CNH,1,1,2013,51,21,23,7,22,17,495,29,96,0.19,675,8
ACJ,COMP,CNH,1,1,2013,51,22,23,7,22,17,497,30,100,0.19,675,8
ACJ,COMP,CNH,1,1,2013,51,23,23,7,22,17,498,32,105,0.19,675,8
ACJ,COMP,CNH,1,1,2013,51,24,23,7,22,17,500,34,110,0.2,675,8
ACJ,COMP,CNH,1,1,2013,51,25,23,7,22,17,502,36,115,0.2,675,8
ACJ,COMP,CNH,1,1,2013,51,26,23,7,22,17,503,38,120,0.2,675,8
ACJ,COMP,CNH,1,1,2013,51,27,23,7,22,17,505,39,124,0.2,675,8
ACJ,COMP,CSH,1,1,2013,52,1,23,7,22,19,461,0,0,0,675,8
ACJ,COMP,CSH,1,1,2013,52,2,23,7,22,19,461,0,4,0,675,8
ACJ,COMP,CSH,1,1,2013,52,3,23,7,22,19,462,0,9,0,675,8
ACJ,COMP,CSH,1,1,2013,52,4,23,7,22,19,462,1,14,0.05,675,8
ACJ,COMP,CSH,1,1,2013,52,5,23,7,22,19,462,1,19,0.04,675,8
ACJ,COMP,CSH,1,1,2013,52,6,23,7,22,19,463,2,24,0.05,675,8
ACJ,COMP,CSH,1,1,2013,52,7,23,7,22,19,464,2,28,0.06,675,8
ACJ,COMP,CSH,1,1,2013,52,8,23,7,22,19,464,3,33,0.06,675,8
ACJ,COMP,CSH,1,1,2013,52,9,23,7,22,19,465,4,38,0.07,675,8
ACJ,COMP,CSH,1,1,2013,52,10,23,7,22,19,466,5,43,0.07,675,8
ACJ,COMP,CSH,1,1,2013,52,11,23,7,22,19,466,5,48,0.07,675,8
ACJ,COMP,CSH,1,1,2013,52,12,23,7,22,19,467,6,52,0.07,675,8
ACJ,COMP,CSH,1,1,2013,52,13,23,7,22,20,468,7,57,0.08,675,8
ACJ,COMP,CSH,1,1,2013,52,14,23,7,22,20,468,7,62,0.08,675,8
ACJ,COMP,CSH,1,1,2013,52,15,23,7,22,20,469,8,67,0.08,675,8
ACJ,COMP,CSH,1,1,2013,52,16,23,7,22,20,470,9,72,0.08,675,8
ACJ,COMP,CSH,1,1,2013,52,17,23,7,22,20,470,9,76,0.08,675,8
ACJ,COMP,CSH,1,1,2013,52,18,23,7,22,20,471,10,81,0.08,675,8
ACJ,COMP,CSH,1,1,2013,52,19,23,7,22,20,472,11,86,0.08,675,8
ACJ,COMP,CSH,1,1,2013,52,20,23,7,22,20,472,11,91,0.08,675,8
ACJ,COMP,CSH,1,1,2013,52,21,23,7,22,20,473,12,96,0.08,675,8
ACJ,COMP,CSH,1,1,2013,52,22,23,7,22,20,474,13,100,0.08,675,8
ACJ,COMP,CSH,1,1,2013,52,23,23,7,22,20,474,13,105,0.08,675,8
ACJ,COMP,CSH,1,1,2013,52,24,23,7,22,20,475,14,110,0.08,675,8
ACJ,COMP,CSH,1,1,2013,52,25,23,7,22,20,475,15,115,0.08,675,8
ACJ,COMP,CSH,1,1,2013,52,26,23,7,22,21,476,15,120,0.08,675,8
ACJ,COMP,CSH,1,1,2013,52,27,23,7,22,21,477,16,124,0.08,675,8
ACJ,COMP,C2H,1,1,2013,53,1,23,7,22,22,461,0,0,0,675,8
ACJ,COMP,C2H,1,1,2013,53,2,23,7,22,22,461,0,4,0,675,8
ACJ,COMP,C2H,1,1,2013,53,3,23,7,22,22,462,0,9,0,675,8
ACJ,COMP,C2H,1,1,2013,53,4,23,7,22,22,463,1,14,0.08,675,8
ACJ,COMP,C2H,1,1,2013,53,5,23,7,22,22,464,3,19,0.1,675,8
ACJ,COMP,C2H,1,1,2013,53,6,23,7,22,22,464,4,24,0.1,675,8
ACJ,COMP,C2H,1,1,2013,53,7,23,7,22,22,466,5,28,0.11,675,8
ACJ,COMP,C2H,1,1,2013,53,8,23,7,22,22,467,6,33,0.12,675,8
ACJ,COMP,C2H,1,1,2013,53,9,23,7,22,22,468,7,38,0.13,675,8
ACJ,COMP,C2H,1,1,2013,53,10,23,7,22,22,469,9,43,0.13,675,8
ACJ,COMP,C2H,1,1,2013,53,11,23,7,22,23,471,10,48,0.14,675,8
ACJ,COMP,C2H,1,1,2013,53,12,23,7,22,23,472,11,52,0.14,675,8
ACJ,COMP,C2H,1,1,2013,53,13,23,7,22,23,474,13,57,0.14,675,8
ACJ,COMP,C2H,1,1,2013,53,14,23,7,22,23,475,14,62,0.15,675,8
ACJ,COMP,C2H,1,1,2013,53,15,23,7,22,23,476,16,67,0.15,675,8
ACJ,COMP,C2H,1,1,2013,53,16,23,7,22,23,477,17,72,0.15,675,8
ACJ,COMP,C2H,1,1,2013,53,17,23,7,22,23,478,18,76,0.15,675,8
ACJ,COMP,C2H,1,1,2013,53,18,23,7,22,23,480,20,81,0.15,675,8
ACJ,COMP,C2H,1,1,2013,53,19,23,7,22,23,482,21,86,0.16,675,8
ACJ,COMP,C2H,1,1,2013,53,20,23,7,22,23,483,23,91,0.16,675,8
ACJ,COMP,C2H,1,1,2013,53,21,23,7,22,23,484,24,96,0.16,675,8
ACJ,COMP,C2H,1,1,2013,53,22,23,7,22,23,486,25,100,0.16,675,8
ACJ,COMP,C2H,1,1,2013,53,23,23,7,22,23,487,27,105,0.16,675,8
ACJ,COMP,C2H,1,1,2013,53,24,23,7,22,24,488,28,110,0.16,675,8
ACJ,COMP,C2H,1,1,2013,53,25,23,7,22,24,490,30,115,0.16,675,8
ACJ,COMP,C2H,1,1,2013,53,26,23,7,22,24,491,31,120,0.16,675,8
ACJ,COMP,C2H,1,1,2013,53,27,23,7,22,24,492,33,124,0.17,675,8
ACJ,COMP,MNH,1,1,2013,54,1,23,7,22,24,460,0,0,0,675,8
ACJ,COMP,MNH,1,1,2013,54,2,23,7,22,25,460,0,4,0,675,8
ACJ,COMP,MNH,1,1,2013,54,3,23,7,22,25,461,0,9,0,675,8
ACJ,COMP,MNH,1,1,2013,54,4,23,7,22,25,461,1,14,0.06,675,8
ACJ,COMP,MNH,1,1,2013,54,5,23,7,22,25,461,1,19,0.04,675,8
ACJ,COMP,MNH,1,1,2013,54,6,23,7,22,25,462,1,24,0.04,675,8
ACJ,COMP,MNH,1,1,2013,54,7,23,7,22,25,462,2,28,0.04,675,8
ACJ,COMP,MNH,1,1,2013,54,8,23,7,22,25,462,2,33,0.04,675,8
ACJ,COMP,MNH,1,1,2013,54,9,23,7,22,25,463,2,38,0.04,675,8
ACJ,COMP,MNH,1,1,2013,54,10,23,7,22,25,463,3,43,0.04,675,8
ACJ,COMP,MNH,1,1,2013,54,11,23,7,22,25,463,3,48,0.04,675,8
ACJ,COMP,MNH,1,1,2013,54,12,23,7,22,25,464,3,52,0.04,675,8
ACJ,COMP,MNH,1,1,2013,54,13,23,7,22,25,465,4,57,0.04,675,8
ACJ,COMP,MNH,1,1,2013,54,14,23,7,22,26,465,4,62,0.05,675,8
ACJ,COMP,MNH,1,1,2013,54,15,23,7,22,26,466,5,67,0.05,675,8
ACJ,COMP,MNH,1,1,2013,54,16,23,7,22,26,466,6,72,0.05,675,8
ACJ,COMP,MNH,1,1,2013,54,17,23,7,22,26,467,6,76,0.05,675,8
ACJ,COMP,MNH,1,1,2013,54,18,23,7,22,26,467,7,81,0.05,675,8
ACJ,COMP,MNH,1,1,2013,54,19,23,7,22,26,468,7,86,0.05,675,8
ACJ,COMP,MNH,1,1,2013,54,20,23,7,22,26,469,8,91,0.05,675,8
ACJ,COMP,MNH,1,1,2013,54,21,23,7,22,26,469,9,96,0.06,675,8
ACJ,COMP,MNH,1,1,2013,54,22,23,7,22,26,470,9,100,0.06,675,8
ACJ,COMP,MNH,1,1,2013,54,23,23,7,22,26,470,10,105,0.06,675,8
ACJ,COMP,MNH,1,1,2013,54,24,23,7,22,26,471,10,110,0.06,675,8
ACJ,COMP,MNH,1,1,2013,54,25,23,7,22,26,471,11,115,0.06,675,8
ACJ,COMP,MNH,1,1,2013,54,26,23,7,22,26,472,12,120,0.06,675,8
ACJ,COMP,MNH,1,1,2013,54,27,23,7,22,27,472,12,124,0.06,675,8
ACJ,COMP,MSH,1,1,2013,55,1,23,7,22,27,460,0,0,0,675,8
ACJ,COMP,MSH,1,1,2013,55,2,23,7,22,27,462,0,4,0,675,8
ACJ,COMP,MSH,1,1,2013,55,3,23,7,22,27,463,0,9,0,675,8
ACJ,COMP,MSH,1,1,2013,55,4,23,7,22,28,463,2,14,0.13,675,8
ACJ,COMP,MSH,1,1,2013,55,5,23,7,22,28,464,3,19,0.11,675,8
ACJ,COMP,MSH,1,1,2013,55,6,23,7,22,28,465,4,24,0.1,675,8
ACJ,COMP,MSH,1,1,2013,55,7,23,7,22,28,466,4,28,0.1,675,8
ACJ,COMP,MSH,1,1,2013,55,8,23,7,22,28,466,5,33,0.1,675,8
ACJ,COMP,MSH,1,1,2013,55,9,23,7,22,28,467,6,38,0.1,675,8
ACJ,COMP,MSH,1,1,2013,55,10,23,7,22,28,468,7,43,0.1,675,8
ACJ,COMP,MSH,1,1,2013,55,11,23,7,22,28,469,8,48,0.1,675,8
ACJ,COMP,MSH,1,1,2013,55,12,23,7,22,28,470,8,52,0.1,675,8
ACJ,COMP,MSH,1,1,2013,55,13,23,7,22,28,471,10,57,0.11,675,8
ACJ,COMP,MSH,1,1,2013,55,14,23,7,22,28,472,11,62,0.11,675,8
ACJ,COMP,MSH,1,1,2013,55,15,23,7,22,28,473,12,67,0.11,675,8
ACJ,COMP,MSH,1,1,2013,55,16,23,7,22,28,475,13,72,0.12,675,8
ACJ,COMP,MSH,1,1,2013,55,17,23,7,22,29,475,14,76,0.12,675,8
ACJ,COMP,MSH,1,1,2013,55,18,23,7,22,29,476,15,81,0.12,675,8
ACJ,COMP,MSH,1,1,2013,55,19,23,7,22,29,478,16,86,0.12,675,8
ACJ,COMP,MSH,1,1,2013,55,20,23,7,22,29,479,17,91,0.12,675,8
ACJ,COMP,MSH,1,1,2013,55,21,23,7,22,29,480,19,96,0.12,675,8
ACJ,COMP,MSH,1,1,2013,55,22,23,7,22,29,481,20,100,0.12,675,8
ACJ,COMP,MSH,1,1,2013,55,23,23,7,22,29,482,21,105,0.13,675,8
ACJ,COMP,MSH,1,1,2013,55,24,23,7,22,29,483,22,110,0.13,675,8
ACJ,COMP,MSH,1,1,2013,55,25,23,7,22,29,485,23,115,0.13,675,8
ACJ,COMP,MSH,1,1,2013,55,26,23,7,22,29,485,25,120,0.13,675,8
ACJ,COMP,MSH,1,1,2013,55,27,23,7,22,29,487,26,124,0.13,675,8
ACJ,COMP,M2H,1,1,2013,56,1,23,7,22,30,471,0,0,0,675,8
ACJ,COMP,M2H,1,1,2013,56,2,23,7,22,31,474,0,4,0,675,8
ACJ,COMP,M2H,1,1,2013,56,3,23,7,22,31,476,0,9,0,675,8
ACJ,COMP,M2H,1,1,2013,56,4,23,7,22,31,478,6,14,0.29,675,8
ACJ,COMP,M2H,1,1,2013,56,5,23,7,22,31,479,8,19,0.27,675,8
ACJ,COMP,M2H,1,1,2013,56,6,23,7,22,31,481,9,24,0.26,675,8
ACJ,COMP,M2H,1,1,2013,56,7,23,7,22,31,483,11,28,0.26,675,8
ACJ,COMP,M2H,1,1,2013,56,8,23,7,22,31,485,13,33,0.25,675,8
ACJ,COMP,M2H,1,1,2013,56,9,23,7,22,31,486,14,38,0.25,675,8
ACJ,COMP,M2H,1,1,2013,56,10,23,7,22,31,488,16,43,0.24,675,8
ACJ,COMP,M2H,1,1,2013,56,11,23,7,22,31,492,19,48,0.25,674,8
ACJ,COMP,M2H,1,1,2013,56,12,23,7,22,31,492,20,52,0.25,675,8
ACJ,COMP,M2H,1,1,2013,56,13,23,7,22,31,494,22,57,0.25,675,8
ACJ,COMP,M2H,1,1,2013,56,14,23,7,22,31,496,24,62,0.25,675,8
ACJ,COMP,M2H,1,1,2013,56,15,23,7,22,32,498,26,67,0.24,675,8
ACJ,COMP,M2H,1,1,2013,56,16,23,7,22,32,499,27,72,0.24,675,8
ACJ,COMP,M2H,1,1,2013,56,17,23,7,22,32,502,29,76,0.24,675,8
ACJ,COMP,M2H,1,1,2013,56,18,23,7,22,32,503,31,81,0.24,675,8
ACJ,COMP,M2H,1,1,2013,56,19,23,7,22,32,505,33,86,0.24,675,8
ACJ,COMP,M2H,1,1,2013,56,20,23,7,22,32,507,35,91,0.24,675,8
ACJ,COMP,M2H,1,1,2013,56,21,23,7,22,32,509,37,96,0.24,675,8
ACJ,COMP,M2H,1,1,2013,56,22,23,7,22,32,511,39,100,0.24,675,8
ACJ,COMP,M2H,1,1,2013,56,23,23,7,22,32,513,41,105,0.25,675,8
ACJ,COMP,M2H,1,1,2013,56,24,23,7,22,32,515,43,110,0.25,675,8
ACJ,COMP,M2H,1,1,2013,56,25,23,7,22,32,519,45,115,0.25,674,8
ACJ,COMP,M2H,1,1,2013,56,26,23,7,22,32,519,47,120,0.25,675,8
ACJ,COMP,M2H,1,1,2013,56,27,23,7,22,33,521,49,124,0.25,675,8
ACJ,COMP,SNH,1,1,2013,57,1,23,7,22,33,469,0,0,0,675,8
ACJ,COMP,SNH,1,1,2013,57,2,23,7,22,33,471,0,4,0,675,8
ACJ,COMP,SNH,1,1,2013,57,3,23,7,22,33,473,0,9,0,675,8
ACJ,COMP,SNH,1,1,2013,57,4,23,7,22,33,474,5,14,0.24,675,8
ACJ,COMP,SNH,1,1,2013,57,5,23,7,22,33,476,7,19,0.23,675,8
ACJ,COMP,SNH,1,1,2013,57,6,23,7,22,34,478,8,24,0.24,675,8
ACJ,COMP,SNH,1,1,2013,57,7,23,7,22,34,480,10,28,0.23,675,8
ACJ,COMP,SNH,1,1,2013,57,8,23,7,22,34,481,12,33,0.23,675,8
ACJ,COMP,SNH,1,1,2013,57,9,23,7,22,34,483,13,38,0.23,675,8
ACJ,COMP,SNH,1,1,2013,57,10,23,7,22,34,484,15,43,0.22,675,8
ACJ,COMP,SNH,1,1,2013,57,11,23,7,22,34,486,17,48,0.22,675,8
ACJ,COMP,SNH,1,1,2013,57,12,23,7,22,34,488,18,52,0.22,675,8
ACJ,COMP,SNH,1,1,2013,57,13,23,7,22,34,489,20,57,0.22,675,8
ACJ,COMP,SNH,1,1,2013,57,14,23,7,22,34,491,21,62,0.22,675,8
ACJ,COMP,SNH,1,1,2013,57,15,23,7,22,34,493,23,67,0.22,675,8
ACJ,COMP,SNH,1,1,2013,57,16,23,7,22,34,494,25,72,0.22,675,8
ACJ,COMP,SNH,1,1,2013,57,17,23,7,22,34,496,26,76,0.22,675,8
ACJ,COMP,SNH,1,1,2013,57,18,23,7,22,35,497,28,81,0.22,675,8
ACJ,COMP,SNH,1,1,2013,57,19,23,7,22,35,499,29,86,0.22,675,8
ACJ,COMP,SNH,1,1,2013,57,20,23,7,22,35,501,31,91,0.21,675,8
ACJ,COMP,SNH,1,1,2013,57,21,23,7,22,35,502,32,96,0.21,675,8
ACJ,COMP,SNH,1,1,2013,57,22,23,7,22,35,503,34,100,0.21,675,8
ACJ,COMP,SNH,1,1,2013,57,23,23,7,22,35,505,35,105,0.21,675,8
ACJ,COMP,SNH,1,1,2013,57,24,23,7,22,35,506,37,110,0.21,675,8
ACJ,COMP,SNH,1,1,2013,57,25,23,7,22,35,508,38,115,0.21,675,8
ACJ,COMP,SNH,1,1,2013,57,26,23,7,22,35,509,39,120,0.21,675,8
ACJ,COMP,SNH,1,1,2013,57,27,23,7,22,35,511,41,124,0.21,675,8
ACJ,COMP,SSH,1,1,2013,58,1,23,7,22,36,470,0,0,0,675,8
ACJ,COMP,SSH,1,1,2013,58,2,23,7,22,36,473,0,4,0,675,8
ACJ,COMP,SSH,1,1,2013,58,3,23,7,22,36,474,0,9,0,675,8
ACJ,COMP,SSH,1,1,2013,58,4,23,7,22,36,476,5,14,0.24,675,8
ACJ,COMP,SSH,1,1,2013,58,5,23,7,22,36,478,7,19,0.23,675,8
ACJ,COMP,SSH,1,1,2013,58,6,23,7,22,36,479,8,24,0.23,675,8
ACJ,COMP,SSH,1,1,2013,58,7,23,7,22,36,481,10,28,0.23,675,8
ACJ,COMP,SSH,1,1,2013,58,8,23,7,22,37,483,12,33,0.23,675,8
ACJ,COMP,SSH,1,1,2013,58,9,23,7,22,37,485,14,38,0.24,675,8
ACJ,COMP,SSH,1,1,2013,58,10,23,7,22,37,488,16,43,0.24,675,8
ACJ,COMP,SSH,1,1,2013,58,11,23,7,22,37,489,18,48,0.25,675,8
ACJ,COMP,SSH,1,1,2013,58,12,23,7,22,37,491,20,52,0.25,675,8
ACJ,COMP,SSH,1,1,2013,58,13,23,7,22,37,493,22,57,0.25,675,8
ACJ,COMP,SSH,1,1,2013,58,14,23,7,22,37,495,24,62,0.25,675,8
ACJ,COMP,SSH,1,1,2013,58,15,23,7,22,37,497,26,67,0.25,675,8
ACJ,COMP,SSH,1,1,2013,58,16,23,7,22,37,499,28,72,0.25,675,8
ACJ,COMP,SSH,1,1,2013,58,17,23,7,22,37,501,30,76,0.25,675,8
ACJ,COMP,SSH,1,1,2013,58,18,23,7,22,37,504,33,81,0.26,675,8
ACJ,COMP,SSH,1,1,2013,58,19,23,7,22,37,505,35,86,0.26,675,8
ACJ,COMP,SSH,1,1,2013,58,20,23,7,22,38,507,37,91,0.26,675,8
ACJ,COMP,SSH,1,1,2013,58,21,23,7,22,38,509,39,96,0.26,675,8
ACJ,COMP,SSH,1,1,2013,58,22,23,7,22,38,511,41,100,0.26,675,8
ACJ,COMP,SSH,1,1,2013,58,23,23,7,22,38,513,43,105,0.26,675,8
ACJ,COMP,SSH,1,1,2013,58,24,23,7,22,38,515,44,110,0.26,675,8
ACJ,COMP,SSH,1,1,2013,58,25,23,7,22,38,517,46,115,0.26,675,8
ACJ,COMP,SSH,1,1,2013,58,26,23,7,22,38,519,48,120,0.26,675,8
ACJ,COMP,SSH,1,1,2013,58,27,23,7,22,38,520,50,124,0.26,675,8
ACJ,COMP,S2H,1,1,2013,59,1,23,7,22,39,465,0,0,0,675,8
ACJ,COMP,S2H,1,1,2013,59,2,23,7,22,39,466,0,4,0,675,8
ACJ,COMP,S2H,1,1,2013,59,3,23,7,22,39,466,0,9,0,675,8
ACJ,COMP,S2H,1,1,2013,59,4,23,7,22,39,467,1,14,0.05,675,8
ACJ,COMP,S2H,1,1,2013,59,5,23,7,22,39,467,1,19,0.06,675,8
ACJ,COMP,S2H,1,1,2013,59,6,23,7,22,39,468,2,24,0.06,675,8
ACJ,COMP,S2H,1,1,2013,59,7,23,7,22,39,468,3,28,0.06,675,8
ACJ,COMP,S2H,1,1,2013,59,8,23,7,22,39,469,3,33,0.06,675,8
ACJ,COMP,S2H,1,1,2013,59,9,23,7,22,39,469,4,38,0.06,675,8
ACJ,COMP,S2H,1,1,2013,59,10,23,7,22,40,470,4,43,0.07,675,8
ACJ,COMP,S2H,1,1,2013,59,11,23,7,22,40,471,5,48,0.07,675,8
ACJ,COMP,S2H,1,1,2013,59,12,23,7,22,40,471,6,52,0.07,675,8
ACJ,COMP,S2H,1,1,2013,59,13,23,7,22,40,472,6,57,0.07,675,8
ACJ,COMP,S2H,1,1,2013,59,14,23,7,22,40,473,7,62,0.07,675,8
ACJ,COMP,S2H,1,1,2013,59,15,23,7,22,40,473,8,67,0.07,675,8
ACJ,COMP,S2H,1,1,2013,59,16,23,7,22,40,474,9,72,0.08,675,8
ACJ,COMP,S2H,1,1,2013,59,17,23,7,22,40,475,9,76,0.08,675,8
ACJ,COMP,S2H,1,1,2013,59,18,23,7,22,40,476,10,81,0.08,675,8
ACJ,COMP,S2H,1,1,2013,59,19,23,7,22,40,476,11,86,0.08,675,8
ACJ,COMP,S2H,1,1,2013,59,20,23,7,22,40,477,12,91,0.08,675,8
ACJ,COMP,S2H,1,1,2013,59,21,23,7,22,40,478,13,96,0.08,675,8
ACJ,COMP,S2H,1,1,2013,59,22,23,7,22,40,479,13,100,0.08,675,8
ACJ,COMP,S2H,1,1,2013,59,23,23,7,22,41,480,14,105,0.08,675,8
ACJ,COMP,S2H,1,1,2013,59,24,23,7,22,41,480,15,110,0.09,675,8
ACJ,COMP,S2H,1,1,2013,59,25,23,7,22,41,481,16,115,0.09,675,8
ACJ,COMP,S2H,1,1,2013,59,26,23,7,22,41,482,17,120,0.09,675,8
ACJ,COMP,S2H,1,1,2013,59,27,23,7,22,41,483,18,124,0.09,675,8
ACJ,COMP,M,1,1,2013,60,1,23,7,22,42,498,0,0,0,675,8
ACJ,COMP,M,1,1,2013,60,2,23,7,22,42,520,0,4,0,675,8
ACJ,COMP,M,1,1,2013,60,3,23,7,22,42,530,0,9,0,675,8
ACJ,COMP,M,1,1,2013,60,4,23,7,22,42,534,35,14,1.59,675,8
ACJ,COMP,M,1,1,2013,60,5,23,7,22,42,537,36,19,1.23,675,8
ACJ,COMP,M,1,1,2013,60,6,23,7,22,42,539,37,24,1,675,8
ACJ,COMP,M,1,1,2013,60,7,23,7,22,42,540,37,28,0.83,675,8
ACJ,COMP,M,1,1,2013,60,8,23,7,22,42,542,36,33,0.7,675,8
ACJ,COMP,M,1,1,2013,60,9,23,7,22,42,543,36,38,0.6,675,8
ACJ,COMP,M,1,1,2013,60,10,23,7,22,42,544,35,43,0.53,675,8
ACJ,COMP,M,1,1,2013,60,11,23,7,22,42,544,35,48,0.47,675,8
ACJ,COMP,M,1,1,2013,60,12,23,7,22,42,546,34,52,0.42,675,8
ACJ,COMP,M,1,1,2013,60,13,23,7,22,43,548,35,57,0.39,674,8
ACJ,COMP,M,1,1,2013,60,14,23,7,22,43,547,34,62,0.35,675,8
ACJ,COMP,M,1,1,2013,60,15,23,7,22,43,548,34,67,0.33,675,8
ACJ,COMP,M,1,1,2013,60,16,23,7,22,43,549,34,72,0.3,675,8
ACJ,COMP,M,1,1,2013,60,17,23,7,22,43,550,34,76,0.28,675,8
ACJ,COMP,M,1,1,2013,60,18,23,7,22,43,551,34,81,0.27,675,8
ACJ,COMP,M,1,1,2013,60,19,23,7,22,43,552,34,86,0.25,675,8
ACJ,COMP,M,1,1,2013,60,20,23,7,22,43,554,35,91,0.24,674,8
ACJ,COMP,M,1,1,2013,60,21,23,7,22,43,554,35,96,0.23,675,8
ACJ,COMP,M,1,1,2013,60,22,23,7,22,43,554,35,100,0.22,675,8
ACJ,COMP,M,1,1,2013,60,23,23,7,22,43,555,35,105,0.21,675,8
ACJ,COMP,M,1,1,2013,60,24,23,7,22,43,556,36,110,0.2,675,8
ACJ,COMP,M,1,1,2013,60,25,23,7,22,44,557,36,115,0.2,675,8
ACJ,COMP,M,1,1,2013,60,26,23,7,22,44,558,36,120,0.19,675,8
ACJ,COMP,M,1,1,2013,60,27,23,7,22,44,558,36,124,0.19,675,8
ACJ,COMP,CNH,4,1,2013,61,1,24,7,4,43,489,0,0,0,674,8
ACJ,COMP,CNH,4,1,2013,61,2,24,7,4,43,494,0,4,0,674,8
ACJ,COMP,CNH,4,1,2013,61,3,24,7,4,43,498,0,9,0,674,8
ACJ,COMP,CNH,4,1,2013,61,4,24,7,4,43,502,12,14,0.56,674,8
ACJ,COMP,CNH,4,1,2013,61,5,24,7,4,44,505,15,19,0.51,674,8
ACJ,COMP,CNH,4,1,2013,61,6,24,7,4,44,507,17,24,0.48,674,8
ACJ,COMP,CNH,4,1,2013,61,7,24,7,4,44,510,20,28,0.44,674,8
ACJ,COMP,CNH,4,1,2013,61,8,24,7,4,44,512,22,33,0.42,674,8
ACJ,COMP,CNH,4,1,2013,61,9,24,7,4,44,514,24,38,0.4,674,8
ACJ,COMP,CNH,4,1,2013,61,10,24,7,4,44,516,26,43,0.39,674,8
ACJ,COMP,CNH,4,1,2013,61,11,24,7,4,44,519,28,48,0.37,674,8
ACJ,COMP,CNH,4,1,2013,61,12,24,7,4,44,520,29,52,0.36,674,8
ACJ,COMP,CNH,4,1,2013,61,13,24,7,4,44,523,31,57,0.35,674,8
ACJ,COMP,CNH,4,1,2013,61,14,24,7,4,44,525,33,62,0.34,674,8
ACJ,COMP,CNH,4,1,2013,61,15,24,7,4,44,527,35,67,0.33,674,8
ACJ,COMP,CNH,4,1,2013,61,16,24,7,4,44,529,37,72,0.33,674,8
ACJ,COMP,CNH,4,1,2013,61,17,24,7,4,44,531,38,76,0.32,674,8
ACJ,COMP,CNH,4,1,2013,61,18,24,7,4,45,533,40,81,0.32,674,8
ACJ,COMP,CNH,4,1,2013,61,19,24,7,4,45,535,42,86,0.31,674,8
ACJ,COMP,CNH,4,1,2013,61,20,24,7,4,45,537,44,91,0.31,674,8
ACJ,COMP,CNH,4,1,2013,61,21,24,7,4,45,539,46,96,0.31,674,8
ACJ,COMP,CNH,4,1,2013,61,22,24,7,4,45,542,48,100,0.3,674,8
ACJ,COMP,CNH,4,1,2013,61,23,24,7,4,45,544,50,105,0.3,674,8
ACJ,COMP,CSH,4,1,2013,62,1,24,7,4,46,475,0,0,0,674,8
ACJ,COMP,CSH,4,1,2013,62,2,24,7,4,46,476,0,4,0,674,8
ACJ,COMP,CSH,4,1,2013,62,3,24,7,4,46,478,0,9,0,674,8
ACJ,COMP,CSH,4,1,2013,62,4,24,7,4,46,480,5,14,0.22,674,8
ACJ,COMP,CSH,4,1,2013,62,5,24,7,4,46,481,6,19,0.22,674,8
ACJ,COMP,CSH,4,1,2013,62,6,24,7,4,46,483,8,24,0.21,674,8
ACJ,COMP,CSH,4,1,2013,62,7,24,7,4,47,485,10,28,0.22,674,8
ACJ,COMP,CSH,4,1,2013,62,8,24,7,4,47,486,11,33,0.22,674,8
ACJ,COMP,CSH,4,1,2013,62,9,24,7,4,47,488,13,38,0.22,674,8
ACJ,COMP,CSH,4,1,2013,62,10,24,7,4,47,490,14,43,0.22,674,8
ACJ,COMP,CSH,4,1,2013,62,11,24,7,4,47,491,16,48,0.22,674,8
ACJ,COMP,CSH,4,1,2013,62,12,24,7,4,47,493,18,52,0.22,674,8
